,  ,  ,  , 19:50:09, 09/03/2024, Presentsent,20:09:02,05/03/2024,Present
3, 123, John Doe, Computer Science, 20:12:55, 09/03/2024, Present
 ,  ,  ,  , 23/04/2024, 01:15:14, Present
 ,  ,  ,  , 23/04/2024, 01:15:14, Present
 ,  ,  ,  , 23/04/2024, 01:15:14, Present
 ,  ,  ,  , 23/04/2024, 01:15:15, Present
 ,  ,  ,  , 23/04/2024, 01:15:15, Present
 ,  ,  ,  , 23/04/2024, 01:15:15, Present
 ,  ,  ,  , 23/04/2024, 01:15:15, Present
 ,  ,  ,  , 23/04/2024, 01:15:15, Present
 ,  ,  ,  , 23/04/2024, 01:15:15, Present
 ,  ,  ,  , 23/04/2024, 01:15:15, Present
 ,  ,  ,  , 23/04/2024, 01:15:16, Present
 ,  ,  ,  , 23/04/2024, 01:15:16, Present
 ,  ,  ,  , 23/04/2024, 01:15:16, Present
 ,  ,  ,  , 23/04/2024, 01:15:16, Present
 ,  ,  ,  , 23/04/2024, 01:15:16, Present
 ,  ,  ,  , 23/04/2024, 01:15:16, Present
 ,  ,  ,  , 23/04/2024, 01:15:16, Present
 ,  ,  ,  , 23/04/2024, 01:15:16, Present
 ,  ,  ,  , 23/04/2024, 01:15:17, Present
 ,  ,  ,  , 23/04/2024, 01:15:17, Present
 ,  ,  ,  , 23/04/2024, 01:15:17, Present
 ,  ,  ,  , 23/04/2024, 01:15:17, Present
 ,  ,  ,  , 23/04/2024, 01:15:17, Present
 ,  ,  ,  , 23/04/2024, 01:15:17, Present
 ,  ,  ,  , 23/04/2024, 01:15:17, Present
 ,  ,  ,  , 23/04/2024, 01:15:18, Present
 ,  ,  ,  , 23/04/2024, 01:15:18, Present
 ,  ,  ,  , 23/04/2024, 01:15:18, Present
 ,  ,  ,  , 23/04/2024, 01:15:18, Present
 ,  ,  ,  , 23/04/2024, 01:15:18, Present
 ,  ,  ,  , 23/04/2024, 01:15:18, Present
 ,  ,  ,  , 23/04/2024, 01:15:18, Present
 ,  ,  ,  , 23/04/2024, 01:15:18, Present
 ,  ,  ,  , 23/04/2024, 01:15:18, Present
 ,  ,  ,  , 23/04/2024, 01:15:19, Present
 ,  ,  ,  , 23/04/2024, 01:15:19, Present
 ,  ,  ,  , 23/04/2024, 01:15:19, Present
 ,  ,  ,  , 23/04/2024, 01:15:19, Present
 ,  ,  ,  , 23/04/2024, 01:15:19, Present
 ,  ,  ,  , 23/04/2024, 01:15:19, Present
 ,  ,  ,  , 23/04/2024, 01:15:19, Present
 ,  ,  ,  , 23/04/2024, 01:15:19, Present
 ,  ,  ,  , 23/04/2024, 01:15:20, Present
 ,  ,  ,  , 23/04/2024, 01:15:20, Present
 ,  ,  ,  , 23/04/2024, 01:15:20, Present
, , , , 24/04/2024, 01:24:05, Present
, , , , 24/04/2024, 01:24:05, Present
, , , , 24/04/2024, 01:24:05, Present
, , , , 24/04/2024, 01:24:05, Present
, , , , 24/04/2024, 01:24:05, Present
, , , , 24/04/2024, 01:24:05, Present
, , , , 24/04/2024, 01:24:05, Present
, , , , 24/04/2024, 01:24:05, Present
, , , , 24/04/2024, 01:24:06, Present
, , , , 24/04/2024, 01:24:06, Present
, , , , 24/04/2024, 01:24:06, Present
, , , , 24/04/2024, 01:24:06, Present
, , , , 24/04/2024, 01:24:06, Present
, , , , 24/04/2024, 01:24:06, Present
, , , , 24/04/2024, 01:24:06, Present
 ,  ,  ,  , 24/04/2024, 01:44:54, Present
 ,  ,  ,  , 24/04/2024, 01:44:54, Present
 ,  ,  ,  , 24/04/2024, 01:44:54, Present
 ,  ,  ,  , 24/04/2024, 01:44:54, Present
 ,  ,  ,  , 24/04/2024, 01:44:54, Present
 ,  ,  ,  , 24/04/2024, 01:44:54, Present
 ,  ,  ,  , 24/04/2024, 01:44:54, Present
 ,  ,  ,  , 24/04/2024, 01:44:55, Present
 ,  ,  ,  , 24/04/2024, 01:44:55, Present
 ,  ,  ,  , 24/04/2024, 01:44:55, Present
 ,  ,  ,  , 24/04/2024, 01:44:55, Present
 ,  ,  ,  , 24/04/2024, 01:44:55, Present
 ,  ,  ,  , 24/04/2024, 01:44:55, Present
 ,  ,  ,  , 24/04/2024, 01:44:55, Present
 ,  ,  ,  , 24/04/2024, 01:44:55, Present
 ,  ,  ,  , 24/04/2024, 01:44:56, Present
 ,  ,  ,  , 24/04/2024, 01:44:56, Present
 ,  ,  ,  , 24/04/2024, 01:44:56, Present
 ,  ,  ,  , 24/04/2024, 01:45:36, Present
 ,  ,  ,  , 24/04/2024, 01:45:36, Present
 ,  ,  ,  , 24/04/2024, 01:45:36, Present
 ,  ,  ,  , 24/04/2024, 01:45:36, Present
 ,  ,  ,  , 24/04/2024, 01:45:37, Present
 ,  ,  ,  , 24/04/2024, 01:45:37, Present
 ,  ,  ,  , 24/04/2024, 01:45:37, Present
 ,  ,  ,  , 24/04/2024, 01:45:37, Present
 ,  ,  ,  , 24/04/2024, 01:45:37, Present
 ,  ,  ,  , 24/04/2024, 01:45:37, Present
 ,  ,  ,  , 24/04/2024, 01:45:37, Present
 ,  ,  ,  , 24/04/2024, 01:45:37, Present
 ,  ,  ,  , 24/04/2024, 01:45:38, Present
 ,  ,  ,  , 24/04/2024, 01:45:38, Present
 ,  ,  ,  , 24/04/2024, 01:45:38, Present
 ,  ,  ,  , 24/04/2024, 01:45:38, Present
 ,  ,  ,  , 24/04/2024, 01:45:38, Present
 ,  ,  ,  , 24/04/2024, 01:45:38, Present
 ,  ,  ,  , 24/04/2024, 01:45:38, Present
 ,  ,  ,  , 24/04/2024, 02:45:33, Present
 ,  ,  ,  , 24/04/2024, 02:45:34, Present
 ,  ,  ,  , 24/04/2024, 02:45:34, Present
 ,  ,  ,  , 24/04/2024, 02:45:35, Present
 ,  ,  ,  , 24/04/2024, 02:45:35, Present
 ,  ,  ,  , 24/04/2024, 02:45:35, Present
 ,  ,  ,  , 24/04/2024, 02:45:35, Present
 ,  ,  ,  , 24/04/2024, 02:45:35, Present
 ,  ,  ,  , 24/04/2024, 02:45:35, Present
 ,  ,  ,  , 24/04/2024, 02:45:35, Present
 ,  ,  ,  , 24/04/2024, 02:45:36, Present
 ,  ,  ,  , 24/04/2024, 02:45:36, Present
 ,  ,  ,  , 24/04/2024, 02:45:36, Present
 ,  ,  ,  , 24/04/2024, 02:45:36, Present
 ,  ,  ,  , 24/04/2024, 02:45:36, Present
 ,  ,  ,  , 24/04/2024, 02:45:36, Present
 ,  ,  ,  , 24/04/2024, 02:45:36, Present
 ,  ,  ,  , 24/04/2024, 02:45:36, Present
 ,  ,  ,  , 24/04/2024, 02:45:36, Present
 ,  ,  ,  , 24/04/2024, 02:45:37, Present
 ,  ,  ,  , 24/04/2024, 02:45:37, Present
 ,  ,  ,  , 24/04/2024, 02:45:37, Present
 ,  ,  ,  , 24/04/2024, 02:45:37, Present
 ,  ,  ,  , 24/04/2024, 02:45:37, Present
 ,  ,  ,  , 24/04/2024, 02:45:37, Present
 ,  ,  ,  , 24/04/2024, 02:45:37, Present
 ,  ,  ,  , 25/04/2024, 01:19:49, Present
 ,  ,  ,  , 25/04/2024, 01:19:49, Present
 ,  ,  ,  , 25/04/2024, 01:19:49, Present
 ,  ,  ,  , 25/04/2024, 01:19:49, Present
 ,  ,  ,  , 25/04/2024, 01:19:49, Present
 ,  ,  ,  , 25/04/2024, 01:19:50, Present
 ,  ,  ,  , 25/04/2024, 01:19:50, Present
 ,  ,  ,  , 25/04/2024, 01:19:50, Present
 ,  ,  ,  , 25/04/2024, 01:19:50, Present
 ,  ,  ,  , 25/04/2024, 01:19:50, Present
 ,  ,  ,  , 25/04/2024, 01:19:50, Present
 ,  ,  ,  , 25/04/2024, 01:19:50, Present
 ,  ,  ,  , 25/04/2024, 01:19:50, Present
 ,  ,  ,  , 25/04/2024, 01:19:50, Present
 ,  ,  ,  , 25/04/2024, 01:19:51, Present
 ,  ,  ,  , 25/04/2024, 01:19:51, Present
 ,  ,  ,  , 25/04/2024, 01:19:51, Present
 ,  ,  ,  , 25/04/2024, 01:19:51, Present
 ,  ,  ,  , 25/04/2024, 01:19:51, Present
 ,  ,  ,  , 25/04/2024, 01:19:51, Present
 ,  ,  ,  , 25/04/2024, 01:19:51, Present
 ,  ,  ,  , 25/04/2024, 01:19:51, Present
 ,  ,  ,  , 25/04/2024, 01:19:52, Present
 ,  ,  ,  , 25/04/2024, 01:19:52, Present
 ,  ,  ,  , 25/04/2024, 01:19:52, Present
 ,  ,  ,  , 25/04/2024, 01:19:52, Present
 ,  ,  ,  , 25/04/2024, 01:19:52, Present
 ,  ,  ,  , 25/04/2024, 01:19:52, Present
 ,  ,  ,  , 25/04/2024, 01:19:52, Present
 ,  ,  ,  , 25/04/2024, 01:19:52, Present
 ,  ,  ,  , 25/04/2024, 01:19:52, Present
 ,  ,  ,  , 25/04/2024, 01:19:53, Present
 ,  ,  ,  , 25/04/2024, 01:19:53, Present
 ,  ,  ,  , 25/04/2024, 01:48:50, Present
 ,  ,  ,  , 25/04/2024, 01:48:50, Present
 ,  ,  ,  , 25/04/2024, 01:48:50, Present
 ,  ,  ,  , 25/04/2024, 01:48:50, Present
 ,  ,  ,  , 25/04/2024, 01:48:51, Present
 ,  ,  ,  , 25/04/2024, 01:48:51, Present
 ,  ,  ,  , 25/04/2024, 01:48:51, Present
 ,  ,  ,  , 25/04/2024, 01:48:51, Present
 ,  ,  ,  , 25/04/2024, 01:48:51, Present
 ,  ,  ,  , 25/04/2024, 01:48:51, Present
 ,  ,  ,  , 25/04/2024, 01:48:51, Present
 ,  ,  ,  , 25/04/2024, 01:48:51, Present
 ,  ,  ,  , 25/04/2024, 01:48:52, Present
 ,  ,  ,  , 25/04/2024, 01:48:52, Present
 ,  ,  ,  , 25/04/2024, 01:48:52, Present
 ,  ,  ,  , 25/04/2024, 01:48:52, Present
 ,  ,  ,  , 25/04/2024, 01:48:52, Present
 ,  ,  ,  , 25/04/2024, 01:48:52, Present
 ,  ,  ,  , 25/04/2024, 01:48:52, Present
 ,  ,  ,  , 25/04/2024, 01:48:52, Present
 ,  ,  ,  , 25/04/2024, 01:48:52, Present
 ,  ,  ,  , 25/04/2024, 01:48:53, Present
 ,  ,  ,  , 25/04/2024, 01:48:53, Present
 ,  ,  ,  , 25/04/2024, 01:48:53, Present
 ,  ,  ,  , 25/04/2024, 01:48:53, Present
 ,  ,  ,  , 25/04/2024, 01:48:53, Present
 ,  ,  ,  , 25/04/2024, 01:48:53, Present
 ,  ,  ,  , 25/04/2024, 01:48:53, Present
 ,  ,  ,  , 25/04/2024, 01:48:53, Present
 ,  ,  ,  , 25/04/2024, 01:48:53, Present
 ,  ,  ,  , 25/04/2024, 01:48:54, Present
 ,  ,  ,  , 25/04/2024, 01:48:54, Present
 ,  ,  ,  , 25/04/2024, 01:48:54, Present
 ,  ,  ,  , 25/04/2024, 01:48:54, Present
 ,  ,  ,  , 25/04/2024, 01:52:36, Present
 ,  ,  ,  , 25/04/2024, 01:52:36, Present
 ,  ,  ,  , 25/04/2024, 01:52:36, Present
 ,  ,  ,  , 25/04/2024, 01:52:36, Present
 ,  ,  ,  , 25/04/2024, 01:52:36, Present
 ,  ,  ,  , 25/04/2024, 01:52:36, Present
 ,  ,  ,  , 25/04/2024, 01:52:36, Present
 ,  ,  ,  , 25/04/2024, 01:52:36, Present
 ,  ,  ,  , 25/04/2024, 01:52:36, Present
 ,  ,  ,  , 25/04/2024, 01:52:37, Present
 ,  ,  ,  , 25/04/2024, 01:52:37, Present
 ,  ,  ,  , 25/04/2024, 01:52:37, Present
 ,  ,  ,  , 25/04/2024, 01:52:37, Present
 ,  ,  ,  , 25/04/2024, 01:52:37, Present
 ,  ,  ,  , 25/04/2024, 01:52:37, Present
 ,  ,  ,  , 25/04/2024, 01:52:37, Present
 ,  ,  ,  , 25/04/2024, 01:52:37, Present
 ,  ,  ,  , 25/04/2024, 01:52:38, Present
 ,  ,  ,  , 25/04/2024, 01:52:38, Present
 ,  ,  ,  , 25/04/2024, 01:52:38, Present
 ,  ,  ,  , 25/04/2024, 01:52:38, Present
 ,  ,  ,  , 25/04/2024, 01:52:38, Present
 ,  ,  ,  , 25/04/2024, 01:52:38, Present
 ,  ,  ,  , 25/04/2024, 01:52:38, Present
 ,  ,  ,  , 25/04/2024, 01:52:38, Present
 ,  ,  ,  , 25/04/2024, 01:52:38, Present
 ,  ,  ,  , 25/04/2024, 01:52:38, Present
 ,  ,  ,  , 25/04/2024, 01:52:40, Present
 ,  ,  ,  , 25/04/2024, 01:52:40, Present
 ,  ,  ,  , 25/04/2024, 01:52:41, Present
 ,  ,  ,  , 25/04/2024, 01:52:41, Present
 ,  ,  ,  , 25/04/2024, 01:52:41, Present
 ,  ,  ,  , 25/04/2024, 01:52:42, Present
 ,  ,  ,  , 25/04/2024, 01:52:42, Present
 ,  ,  ,  , 25/04/2024, 01:52:42, Present
 ,  ,  ,  , 25/04/2024, 01:52:42, Present
 ,  ,  ,  , 25/04/2024, 01:52:42, Present
 ,  ,  ,  , 25/04/2024, 01:52:42, Present
 ,  ,  ,  , 25/04/2024, 01:52:42, Present
 ,  ,  ,  , 25/04/2024, 02:04:08, Present
 ,  ,  ,  , 25/04/2024, 02:04:08, Present
 ,  ,  ,  , 25/04/2024, 02:04:08, Present
 ,  ,  ,  , 25/04/2024, 02:04:08, Present
 ,  ,  ,  , 25/04/2024, 02:04:08, Present
 ,  ,  ,  , 25/04/2024, 02:04:09, Present
 ,  ,  ,  , 25/04/2024, 02:04:09, Present
 ,  ,  ,  , 25/04/2024, 02:04:09, Present
 ,  ,  ,  , 25/04/2024, 02:04:09, Present
 ,  ,  ,  , 25/04/2024, 02:04:09, Present
 ,  ,  ,  , 25/04/2024, 02:04:09, Present
 ,  ,  ,  , 25/04/2024, 02:04:09, Present
 ,  ,  ,  , 25/04/2024, 02:04:09, Present
 ,  ,  ,  , 25/04/2024, 02:04:09, Present
 ,  ,  ,  , 25/04/2024, 02:04:10, Present
 ,  ,  ,  , 25/04/2024, 02:04:10, Present
 ,  ,  ,  , 25/04/2024, 02:04:21, Present
 ,  ,  ,  , 25/04/2024, 02:04:21, Present
 ,  ,  ,  , 25/04/2024, 02:04:36, Present
 ,  ,  ,  , 25/04/2024, 02:04:36, Present
 ,  ,  ,  , 25/04/2024, 02:04:36, Present
 ,  ,  ,  , 25/04/2024, 02:11:25, Present
 ,  ,  ,  , 25/04/2024, 02:11:25, Present
 ,  ,  ,  , 25/04/2024, 02:11:25, Present
 ,  ,  ,  , 25/04/2024, 02:11:26, Present
 ,  ,  ,  , 25/04/2024, 02:11:26, Present
 ,  ,  ,  , 25/04/2024, 02:11:26, Present
 ,  ,  ,  , 25/04/2024, 02:11:26, Present
 ,  ,  ,  , 25/04/2024, 02:11:26, Present
 ,  ,  ,  , 25/04/2024, 02:11:26, Present
 ,  ,  ,  , 25/04/2024, 02:11:27, Present
 ,  ,  ,  , 25/04/2024, 02:11:27, Present
 ,  ,  ,  , 25/04/2024, 02:11:27, Present
 ,  ,  ,  , 25/04/2024, 02:11:27, Present
 ,  ,  ,  , 25/04/2024, 02:11:27, Present
 ,  ,  ,  , 25/04/2024, 02:11:27, Present
 ,  ,  ,  , 25/04/2024, 02:11:28, Present
 ,  ,  ,  , 25/04/2024, 02:11:28, Present
 ,  ,  ,  , 25/04/2024, 02:11:28, Present
 ,  ,  ,  , 25/04/2024, 02:11:28, Present
 ,  ,  ,  , 25/04/2024, 02:11:28, Present
 ,  ,  ,  , 25/04/2024, 02:11:28, Present
 ,  ,  ,  , 25/04/2024, 02:11:28, Present
 ,  ,  ,  , 25/04/2024, 02:11:30, Present
 ,  ,  ,  , 25/04/2024, 02:11:30, Present
 ,  ,  ,  , 25/04/2024, 02:11:30, Present
 ,  ,  ,  , 25/04/2024, 02:11:30, Present
 ,  ,  ,  , 25/04/2024, 02:11:30, Present
 ,  ,  ,  , 25/04/2024, 02:11:30, Present
 ,  ,  ,  , 25/04/2024, 02:11:30, Present
 ,  ,  ,  , 25/04/2024, 02:11:31, Present
 ,  ,  ,  , 25/04/2024, 02:11:31, Present
 ,  ,  ,  , 25/04/2024, 02:11:31, Present
 ,  ,  ,  , 25/04/2024, 02:11:31, Present
 ,  ,  ,  , 25/04/2024, 02:11:31, Present
 ,  ,  ,  , 25/04/2024, 02:11:31, Present
 ,  ,  ,  , 25/04/2024, 02:11:31, Present
 ,  ,  ,  , 25/04/2024, 02:11:32, Present
 ,  ,  ,  , 25/04/2024, 02:11:32, Present
 ,  ,  ,  , 25/04/2024, 02:11:32, Present
 ,  ,  ,  , 25/04/2024, 02:11:32, Present
 ,  ,  ,  , 25/04/2024, 02:11:33, Present
 ,  ,  ,  , 25/04/2024, 02:11:34, Present
 ,  ,  ,  , 25/04/2024, 02:11:36, Present
 ,  ,  ,  , 25/04/2024, 02:12:26, Present
 ,  ,  ,  , 25/04/2024, 02:12:26, Present
 ,  ,  ,  , 25/04/2024, 02:12:27, Present
 ,  ,  ,  , 25/04/2024, 02:12:27, Present
 ,  ,  ,  , 25/04/2024, 02:12:27, Present
 ,  ,  ,  , 25/04/2024, 02:12:27, Present
 ,  ,  ,  , 25/04/2024, 02:12:27, Present
 ,  ,  ,  , 25/04/2024, 02:12:27, Present
 ,  ,  ,  , 25/04/2024, 02:12:27, Present
 ,  ,  ,  , 25/04/2024, 02:12:27, Present
 ,  ,  ,  , 25/04/2024, 02:12:28, Present
 ,  ,  ,  , 25/04/2024, 02:12:28, Present
 ,  ,  ,  , 25/04/2024, 02:12:28, Present
 ,  ,  ,  , 25/04/2024, 02:12:28, Present
 ,  ,  ,  , 25/04/2024, 02:12:28, Present
 ,  ,  ,  , 25/04/2024, 02:12:28, Present
 ,  ,  ,  , 25/04/2024, 02:12:28, Present
 ,  ,  ,  , 25/04/2024, 02:12:29, Present
 ,  ,  ,  , 25/04/2024, 02:12:29, Present
 ,  ,  ,  , 25/04/2024, 02:12:29, Present
 ,  ,  ,  , 25/04/2024, 02:12:29, Present
 ,  ,  ,  , 25/04/2024, 02:12:29, Present
 ,  ,  ,  , 25/04/2024, 02:12:29, Present
 ,  ,  ,  , 25/04/2024, 02:12:29, Present
 ,  ,  ,  , 25/04/2024, 02:12:29, Present
 ,  ,  ,  , 25/04/2024, 02:12:29, Present
 ,  ,  ,  , 25/04/2024, 02:12:30, Present
 ,  ,  ,  , 25/04/2024, 02:12:30, Present
 ,  ,  ,  , 25/04/2024, 02:31:26, Present
 ,  ,  ,  , 25/04/2024, 02:31:26, Present
 ,  ,  ,  , 25/04/2024, 02:31:26, Present
 ,  ,  ,  , 25/04/2024, 02:31:26, Present
 ,  ,  ,  , 25/04/2024, 02:31:26, Present
 ,  ,  ,  , 25/04/2024, 02:31:27, Present
 ,  ,  ,  , 25/04/2024, 02:31:27, Present
 ,  ,  ,  , 25/04/2024, 02:31:27, Present
 ,  ,  ,  , 25/04/2024, 02:31:27, Present
 ,  ,  ,  , 25/04/2024, 02:31:27, Present
 ,  ,  ,  , 25/04/2024, 02:31:27, Present
 ,  ,  ,  , 25/04/2024, 02:31:27, Present
 ,  ,  ,  , 25/04/2024, 02:31:27, Present
 ,  ,  ,  , 25/04/2024, 02:31:27, Present
 ,  ,  ,  , 25/04/2024, 02:31:28, Present
 ,  ,  ,  , 25/04/2024, 02:31:28, Present
 ,  ,  ,  , 25/04/2024, 02:31:28, Present
 ,  ,  ,  , 25/04/2024, 02:31:28, Present
 ,  ,  ,  , 25/04/2024, 02:31:28, Present
 ,  ,  ,  , 25/04/2024, 02:31:28, Present
 ,  ,  ,  , 25/04/2024, 02:31:28, Present
 ,  ,  ,  , 25/04/2024, 02:31:29, Present
 ,  ,  ,  , 25/04/2024, 02:31:29, Present
 ,  ,  ,  , 25/04/2024, 02:31:29, Present
 ,  ,  ,  , 25/04/2024, 02:31:29, Present
 ,  ,  ,  , 25/04/2024, 02:31:29, Present
 ,  ,  ,  , 25/04/2024, 02:31:29, Present
 ,  ,  ,  , 25/04/2024, 02:31:29, Present
 ,  ,  ,  , 25/04/2024, 02:31:29, Present
 ,  ,  ,  , 25/04/2024, 02:31:29, Present
 ,  ,  ,  , 25/04/2024, 02:31:29, Present
 ,  ,  ,  , 25/04/2024, 02:31:30, Present
 ,  ,  ,  , 25/04/2024, 02:31:30, Present
 ,  ,  ,  , 25/04/2024, 02:31:30, Present
 ,  ,  ,  , 25/04/2024, 02:31:30, Present
 ,  ,  ,  , 25/04/2024, 02:31:30, Present
 ,  ,  ,  , 25/04/2024, 02:37:51, Present
 ,  ,  ,  , 25/04/2024, 02:37:51, Present
 ,  ,  ,  , 25/04/2024, 02:37:52, Present
 ,  ,  ,  , 25/04/2024, 02:37:52, Present
 ,  ,  ,  , 25/04/2024, 02:37:52, Present
 ,  ,  ,  , 25/04/2024, 02:37:52, Present
 ,  ,  ,  , 25/04/2024, 02:37:52, Present
 ,  ,  ,  , 25/04/2024, 02:37:52, Present
 ,  ,  ,  , 25/04/2024, 02:37:52, Present
 ,  ,  ,  , 25/04/2024, 02:37:53, Present
 ,  ,  ,  , 25/04/2024, 02:37:53, Present
 ,  ,  ,  , 25/04/2024, 02:37:53, Present
 ,  ,  ,  , 25/04/2024, 02:37:53, Present
 ,  ,  ,  , 25/04/2024, 02:37:53, Present
 ,  ,  ,  , 25/04/2024, 02:37:53, Present
 ,  ,  ,  , 25/04/2024, 02:37:53, Present
 ,  ,  ,  , 25/04/2024, 02:37:54, Present
 ,  ,  ,  , 25/04/2024, 02:37:54, Present
 ,  ,  ,  , 25/04/2024, 02:37:54, Present
 ,  ,  ,  , 25/04/2024, 02:37:54, Present
 ,  ,  ,  , 25/04/2024, 02:37:54, Present
 ,  ,  ,  , 25/04/2024, 02:37:54, Present
 ,  ,  ,  , 25/04/2024, 02:37:54, Present
 ,  ,  ,  , 25/04/2024, 02:37:54, Present
 ,  ,  ,  , 25/04/2024, 02:37:54, Present
, , , , 25/04/2024, 02:42:12, Present
, , , , 25/04/2024, 02:42:12, Present
, , , , 25/04/2024, 02:42:12, Present
, , , , 25/04/2024, 02:42:12, Present
, , , , 25/04/2024, 02:42:12, Present
, , , , 25/04/2024, 02:42:12, Present
, , , , 25/04/2024, 02:42:13, Present
, , , , 25/04/2024, 02:42:13, Present
, , , , 25/04/2024, 02:42:13, Present
, , , , 25/04/2024, 02:42:13, Present
, , , , 25/04/2024, 02:42:13, Present
, , , , 25/04/2024, 02:42:13, Present
, , , , 25/04/2024, 02:42:13, Present
, , , , 25/04/2024, 02:42:13, Present
, , , , 25/04/2024, 02:42:13, Present
, , , , 25/04/2024, 02:42:14, Present
, , , , 25/04/2024, 02:42:14, Present
, , , , 25/04/2024, 02:42:14, Present
, , , , 25/04/2024, 02:42:14, Present
, , , , 25/04/2024, 02:42:14, Present
, , , , 25/04/2024, 02:42:14, Present
, , , , 25/04/2024, 02:42:14, Present
, , , , 25/04/2024, 02:42:14, Present
, , , , 25/04/2024, 02:42:15, Present
, , , , 25/04/2024, 02:42:15, Present
, , , , 25/04/2024, 02:42:15, Present
, , , , 25/04/2024, 02:42:15, Present
, , , , 25/04/2024, 02:42:15, Present
, , , , 25/04/2024, 02:42:15, Present
, , , , 25/04/2024, 02:42:15, Present
, , , , 25/04/2024, 02:42:15, Present
, , , , 25/04/2024, 02:42:15, Present
, , , , 25/04/2024, 02:42:16, Present
, , , , 25/04/2024, 02:42:16, Present
, , , , 25/04/2024, 02:42:16, Present
, , , , 25/04/2024, 02:42:16, Present
, , , , 25/04/2024, 02:42:16, Present
, , , , 25/04/2024, 02:42:16, Present
, , , , 25/04/2024, 02:42:16, Present
, , , , 25/04/2024, 02:42:16, Present
, , , , 25/04/2024, 02:42:17, Present
, , , , 25/04/2024, 02:42:17, Present
, , , , 25/04/2024, 02:42:17, Present
, , , , 25/04/2024, 02:42:17, Present
, , , , 25/04/2024, 02:42:17, Present
, , , , 25/04/2024, 02:42:17, Present
, , , , 25/04/2024, 02:42:17, Present
, , , , 25/04/2024, 02:42:17, Present
, , , , 25/04/2024, 02:42:17, Present
, , , , 25/04/2024, 02:42:18, Present
, , , , 25/04/2024, 02:42:18, Present
, , , , 25/04/2024, 02:42:18, Present
, , , , 25/04/2024, 02:42:18, Present
, , , , 25/04/2024, 02:42:18, Present
, , , , 25/04/2024, 02:42:19, Present
, , , , 25/04/2024, 02:42:20, Present
, , , , 25/04/2024, 02:42:22, Present
, , , , 25/04/2024, 02:42:22, Present
, , , , 25/04/2024, 02:42:23, Present
, , , , 25/04/2024, 02:42:23, Present
, , , , 25/04/2024, 02:42:23, Present
, , , , 25/04/2024, 02:42:23, Present
, , , , 25/04/2024, 02:42:23, Present
, , , , 25/04/2024, 02:42:23, Present
, , , , 25/04/2024, 02:42:23, Present
, , , , 25/04/2024, 02:42:23, Present
, , , , 25/04/2024, 02:42:23, Present
, , , , 25/04/2024, 02:42:24, Present
, , , , 25/04/2024, 02:42:24, Present
, , , , 25/04/2024, 02:42:24, Present
, , , , 25/04/2024, 02:42:24, Present
, , , , 25/04/2024, 02:42:24, Present
, , , , 25/04/2024, 02:42:24, Present
, , , , 25/04/2024, 02:42:24, Present
, , , , 25/04/2024, 02:42:24, Present
, , , , 25/04/2024, 02:42:24, Present
, , , , 25/04/2024, 02:42:25, Present
, , , , 25/04/2024, 02:42:25, Present
, , , , 25/04/2024, 02:42:25, Present
, , , , 25/04/2024, 02:42:25, Present
, , , , 25/04/2024, 02:42:25, Present
, , , , 25/04/2024, 02:42:25, Present
, , , , 25/04/2024, 02:42:25, Present
, , , , 25/04/2024, 02:42:26, Present
, , , , 25/04/2024, 02:42:26, Present
, , , , 25/04/2024, 02:42:26, Present
, , , , 25/04/2024, 02:42:26, Present
, , , , 25/04/2024, 02:42:26, Present
, , , , 25/04/2024, 02:42:26, Present
, , , , 25/04/2024, 02:42:26, Present
, , , , 25/04/2024, 02:42:26, Present
, , , , 25/04/2024, 02:42:26, Present
, , , , 25/04/2024, 02:42:27, Present
, , , , 25/04/2024, 02:42:27, Present
, , , , 25/04/2024, 02:42:27, Present
, , , , 25/04/2024, 02:42:27, Present
, , , , 25/04/2024, 02:42:27, Present
, , , , 25/04/2024, 02:42:27, Present
, , , , 25/04/2024, 02:42:27, Present
, , , , 25/04/2024, 02:42:27, Present
, , , , 25/04/2024, 02:42:27, Present
, , , , 25/04/2024, 02:42:28, Present
, , , , 25/04/2024, 02:42:28, Present
, , , , 25/04/2024, 02:42:28, Present
, , , , 25/04/2024, 02:42:28, Present
, , , , 25/04/2024, 02:42:28, Present
, , , , 25/04/2024, 02:42:28, Present
, , , , 25/04/2024, 02:42:28, Present
, , , , 25/04/2024, 02:42:28, Present
, , , , 25/04/2024, 02:42:28, Present
, , , , 25/04/2024, 02:42:28, Present
, , , , 25/04/2024, 02:42:29, Present
, , , , 25/04/2024, 02:42:29, Present
, , , , 25/04/2024, 02:42:29, Present
, , , , 25/04/2024, 02:42:29, Present
, , , , 25/04/2024, 02:42:29, Present
, , , , 25/04/2024, 02:42:29, Present
, , , , 25/04/2024, 02:42:29, Present
, , , , 25/04/2024, 02:42:29, Present
, , , , 25/04/2024, 02:42:29, Present
, , , , 25/04/2024, 02:42:29, Present
, , , , 25/04/2024, 02:42:30, Present
, , , , 25/04/2024, 02:42:30, Present
, , , , 25/04/2024, 02:42:30, Present
, , , , 25/04/2024, 02:42:30, Present
, , , , 25/04/2024, 02:42:30, Present
, , , , 25/04/2024, 02:42:30, Present
, , , , 25/04/2024, 02:42:30, Present
, , , , 25/04/2024, 02:42:30, Present
, , , , 25/04/2024, 02:42:31, Present
, , , , 25/04/2024, 02:42:31, Present
, , , , 25/04/2024, 02:42:31, Present
, , , , 25/04/2024, 02:42:32, Present
